run_name,epoch,global_step,train_loss,dev_accuracy,learning_rate,examples_seen,effective_batch_size
ANLI_GNLI_PROXY_3way,1,1,0.5022353511303663,,5.555555555555556e-06,32,32
ANLI_GNLI_PROXY_3way,1,25,0.294373510023579,,0.0001388888888888889,800,32
ANLI_GNLI_PROXY_3way,1,50,0.25783880001166837,,0.0002777777777777778,1600,32
ANLI_GNLI_PROXY_3way,1,75,0.23748860128767169,,0.0004166666666666667,2400,32
ANLI_GNLI_PROXY_3way,1,100,0.22268887334212195,,0.0004964539007092199,3200,32
ANLI_GNLI_PROXY_3way,1,125,0.21941801772010514,,0.0004875886524822695,4000,32
ANLI_GNLI_PROXY_3way,1,150,0.21555763881527432,,0.0004787234042553192,4800,32
ANLI_GNLI_PROXY_3way,1,175,0.21202520407204117,,0.0004698581560283688,5600,32
ANLI_GNLI_PROXY_3way,1,200,0.20887328362281551,,0.0004609929078014184,6400,32
ANLI_GNLI_PROXY_3way,1,225,0.2072873002420723,,0.0004521276595744681,7200,32
ANLI_GNLI_PROXY_3way,1,250,0.20537817764206556,,0.0004432624113475177,8000,32
ANLI_GNLI_PROXY_3way,1,275,0.2022412430203324,,0.0004343971631205674,8800,32
ANLI_GNLI_PROXY_3way,1,300,0.19928449055202388,,0.000425531914893617,9600,32
ANLI_GNLI_PROXY_3way,1,325,0.1975585850967316,,0.0004166666666666667,10400,32
ANLI_GNLI_PROXY_3way,1,350,0.19654400571287364,,0.0004078014184397163,11200,32
ANLI_GNLI_PROXY_3way,1,375,0.1951263155091486,,0.00039893617021276594,12000,32
ANLI_GNLI_PROXY_3way,1,400,0.19358315556776234,,0.0003900709219858156,12800,32
ANLI_GNLI_PROXY_3way,1,425,0.19204491017289163,,0.0003812056737588653,13600,32
ANLI_GNLI_PROXY_3way,1,450,0.19163337202650937,,0.0003723404255319149,14400,32
ANLI_GNLI_PROXY_3way,1,475,0.19069100302279127,,0.00036347517730496453,15200,32
ANLI_GNLI_PROXY_3way,1,500,0.1902634608125045,,0.0003546099290780142,16000,32
ANLI_GNLI_PROXY_3way,1,525,0.18884923084852095,,0.0003457446808510639,16800,32
ANLI_GNLI_PROXY_3way,1,550,0.1874818112866871,,0.00033687943262411345,17600,32
ANLI_GNLI_PROXY_3way,1,575,0.18632008682572,,0.00032801418439716313,18400,32
ANLI_GNLI_PROXY_3way,1,600,0.18538555787193217,,0.0003191489361702128,19200,32
ANLI_GNLI_PROXY_3way,1,625,0.1849281249547057,,0.00031028368794326237,20000,32
ANLI_GNLI_PROXY_3way,1,650,0.18435024483467713,,0.00030141843971631205,20800,32
ANLI_GNLI_PROXY_3way,1,675,0.18328131675905618,,0.0002925531914893617,21600,32
ANLI_GNLI_PROXY_3way,1,700,0.18306203177745764,,0.0002836879432624114,22400,32
ANLI_GNLI_PROXY_3way,1,725,0.1818828436996309,,0.00027482269503546097,23200,32
ANLI_GNLI_PROXY_3way,1,750,0.18120640885450606,,0.00026595744680851064,24000,32
ANLI_GNLI_PROXY_3way,1,775,0.18099810549268436,,0.0002570921985815603,24800,32
ANLI_GNLI_PROXY_3way,1,800,0.18059318917208544,,0.00024822695035460994,25600,32
ANLI_GNLI_PROXY_3way,1,825,0.18040224339656782,,0.0002393617021276596,26400,32
ANLI_GNLI_PROXY_3way,1,850,0.17998903878111164,,0.0002304964539007092,27200,32
ANLI_GNLI_PROXY_3way,1,875,0.1794544988123359,,0.00022163120567375886,28000,32
ANLI_GNLI_PROXY_3way,1,900,0.17852490347433156,,0.0002127659574468085,28800,32
ANLI_GNLI_PROXY_3way,1,925,0.1779325838576443,,0.00020390070921985816,29600,32
ANLI_GNLI_PROXY_3way,1,950,0.17720080313076803,,0.0001950354609929078,30400,32
ANLI_GNLI_PROXY_3way,1,975,0.17640625684890648,,0.00018617021276595746,31200,32
ANLI_GNLI_PROXY_3way,1,1000,0.17552711441999871,,0.0001773049645390071,32000,32
ANLI_GNLI_PROXY_3way,1,1000,0.17552711441999871,1.0,0.0001773049645390071,32000,32
ANLI_GNLI_PROXY_3way,1,1025,0.17481569342696032,,0.00016843971631205673,32800,32
ANLI_GNLI_PROXY_3way,1,1050,0.17430038176431178,,0.0001595744680851064,33600,32
ANLI_GNLI_PROXY_3way,1,1075,0.17389991082518547,,0.00015070921985815602,34400,32
ANLI_GNLI_PROXY_3way,1,1100,0.17284056733615835,,0.0001418439716312057,35200,32
ANLI_GNLI_PROXY_3way,1,1125,0.1722308270514481,,0.00013297872340425532,36000,32
ANLI_GNLI_PROXY_3way,1,1150,0.171264645234648,,0.00012411347517730497,36800,32
ANLI_GNLI_PROXY_3way,1,1175,0.17060952525606865,,0.0001152482269503546,37600,32
ANLI_GNLI_PROXY_3way,1,1200,0.17007800942058338,,0.00010638297872340425,38400,32
ANLI_GNLI_PROXY_3way,1,1225,0.1695451490176793,,9.75177304964539e-05,39200,32
ANLI_GNLI_PROXY_3way,1,1250,0.1690439011832492,,8.865248226950355e-05,40000,32
ANLI_GNLI_PROXY_3way,2,1275,0.16807333092820187,,7.97872340425532e-05,40800,32
ANLI_GNLI_PROXY_3way,2,1300,0.16711069612363033,,7.092198581560285e-05,41600,32
ANLI_GNLI_PROXY_3way,2,1325,0.1662765559429942,,6.205673758865249e-05,42400,32
ANLI_GNLI_PROXY_3way,2,1350,0.16511145747244216,,5.319148936170213e-05,43200,32
ANLI_GNLI_PROXY_3way,2,1375,0.16395837575286334,,4.4326241134751776e-05,44000,32
ANLI_GNLI_PROXY_3way,2,1400,0.16273770284648412,,3.5460992907801425e-05,44800,32
ANLI_GNLI_PROXY_3way,2,1425,0.16170680388118175,,2.6595744680851064e-05,45600,32
ANLI_GNLI_PROXY_3way,2,1450,0.1607140794056236,,1.7730496453900712e-05,46400,32
ANLI_GNLI_PROXY_3way,2,1475,0.15960381989812086,,8.865248226950356e-06,47200,32
ANLI_GNLI_PROXY_3way,2,1500,0.15856290761813904,,0.0,48000,32
ANLI_GNLI_PROXY_3way,2,1500,0.15856290761813904,1.0,0.0,48000,32
